"device_id","date","time","screen_status","bright_level","bright_mode","screen_on_time","bluetooth","gps","saving_mode","nfc","flashlight","airplane_mode","fingerprint","orientation","battery_level","battery_health","battery_charging_status","battery_connection_status","battery_temperature","battery_current","battery_voltage","battery_potency","battery_capacity","network_mode","mobile_mode","mobile_status","mobile_roaming","mobile_rx","mobile_tx","wifi_status","wifi_intensity","wifi_speed","wifi_ap","wifi_rx","wifi_tx","wifi_connection","network_operator","sim_operator","mcc","mnc","ring_mode","sound_level","playback_status","ram_capacity","ram_usage","ram_free","rom_capacity","rom_usage","rom_free","core_numbers","cpu_temperature","up_time","sleep_time","frequency_core0","frequency_core1","frequency_core2","frequency_core3","frequency_core4","frequency_core5","frequency_core6","frequency_core7"
"6f62a26b26740bd5","04/01/2022","00:00:01","disabled","29","automatic","0","connected","enabled","disabled","unavailable","false","disabled","available","portrait","71","good","discharging","unplugged","25.4","-0.008544","4.047","-0.034577568","5007.0","enabled","disabled","disabled","disabled","31703844999","849869305","enabled","-45","72",,"72","72","192.168.1.10","","","null","null","vibrate","5","disabled","3726.0","2631.0","1095.0","106,976MB","34,473MB","72,503MB","8","37.0","600876","376974","1804.8","1804.8","1804.8","1804.8","1056.0","1056.0","1056.0","1056.0"
"6f62a26b26740bd5","04/01/2022","00:00:02","disabled","29","automatic","0","connected","enabled","disabled","unavailable","false","disabled","available","portrait","71","discharging","unplugged","25.4","-0.008544","4.047","-0.034577568","5007.0","enabled","disabled","disabled","disabled","31703844999","849870023","enabled","-45","72",,"72","72","192.168.1.10","","","null","null","vibrate","5","disabled","3726.0","2657.0","1069.0","106,976MB","34,473MB","72,503MB","8","37.0","600877","376974","1804.8","1804.8","1804.8","1804.8","1056.0","1056.0","1056.0","1056.0"
"6f62a26b26740bd5","04/01/2022","00:00:20","disabled","29","automatic","0","connected","enabled","disabled","unavailable","false","disabled","available","portrait","71","discharging","unplugged","25.4","-0.006103","4.047","-0.024698841","5007.0","enabled","disabled","disabled","disabled","31703845087","849870023","enabled","-45","72",,"72","72","192.168.1.10","","","null","null","vibrate","5","disabled","3726.0","2651.0","1075.0","106,976MB","34,473MB","72,503MB","8","37.0","600895","376991","1804.8","1804.8","1804.8","1804.8","2016.0","2016.0","2016.0","2016.0"
"6f62a26b26740bd5","04/01/2022","00:02:22","disabled","29","automatic","0","connected","enabled","disabled","unavailable","false","disabled","available","portrait","71","discharging","unplugged","25.4","-0.009613","4.047","-0.038903811","5007.0","enabled","disabled","disabled","disabled","31703845513","849872279","enabled","-45","72",,"72","72","192.168.1.10","","","null","null","vibrate","5","disabled","3726.0","2652.0","1074.0","106,976MB","34,473MB","72,503MB","8","37.0","601017","377112","1804.8","1804.8","1804.8","1804.8","1401.6","1401.6","1401.6","1401.6"
"6f62a26b26740bd5","04/01/2022","00:02:23","disabled","29","automatic","0","connected","enabled","disabled","unavailable","false","disabled","available","portrait","71","discharging","unplugged","25.4","-0.009613","4.048","-0.03891342165307617","5007.0","enabled","disabled","disabled","disabled","31703845888","849872649","enabled","-45","72",,"72","72","192.168.1.10","","","null","null","vibrate","5","disabled","3726.0","2654.0","1072.0","106,976MB","34,473MB","72,503MB","8","37.0","601018","377112","1804.8","1804.8","1804.8","1804.8","2016.0","2016.0","2016.0","2016.0"
"6f62a26b26740bd5","04/01/2022","00:02:29","disabled","29","automatic","0","connected","enabled","disabled","unavailable","false","disabled","available","portrait","71","discharging","unplugged","25.4","-0.008087","4.048","-0.032736174025634765","5007.0","enabled","disabled","disabled","disabled","31703846302","849872649","enabled","-45","72",,"72","72","192.168.1.10","","","null","null","vibrate","5","disabled","3726.0","2656.0","1070.0","106,976MB","34,473MB","72,503MB","8","37.0","601023","377116","1804.8","1804.8","1804.8","1804.8","1401.6","1401.6","1401.6","1401.6"
"6f62a26b26740bd5","04/01/2022","00:02:50","disabled","29","automatic","0","connected","enabled","disabled","unavailable","false","disabled","available","portrait","71","discharging","unplugged","25.4","-0.007324","4.048","-0.02964755021191406","5007.0","enabled","disabled","disabled","disabled","31703846752","849872951","enabled","-45","72",,"72","72","192.168.1.10","","","null","null","vibrate","5","disabled","3726.0","2646.0","1080.0","106,976MB","34,473MB","72,503MB","8","37.0","601044","377136","1804.8","1804.8","1804.8","1804.8","1401.6","2016.0","2016.0","2016.0"
"6f62a26b26740bd5","04/01/2022","00:04:14","disabled","29","automatic","0","connected","enabled","disabled","unavailable","false","disabled","available","portrait","71","discharging","unplugged","25.4","-0.012359","4.048","-0.05002922898266601","5007.0","enabled","disabled","disabled","disabled","31703847109","849873133","enabled","-45","72",,"72","72","192.168.1.10","","","null","null","vibrate","5","disabled","3726.0","2648.0","1078.0","106,976MB","34,473MB","72,503MB","8","37.0","601129","377220","1804.8","1804.8","1804.8","1804.8","2016.0","2016.0","2016.0","2016.0"
"6f62a26b26740bd5","04/01/2022","00:05:22","disabled","29","automatic","0","connected","enabled","disabled","unavailable","false","disabled","available","portrait","71","discharging","unplugged","25.3","-0.011749","4.046","-0.047536454","5007.0","enabled","disabled","disabled","disabled","31703847197","849873133","enabled","-45","72",,"72","72","192.168.1.10","","","null","null","vibrate","5","disabled","3726.0","2650.0","1076.0","106,976MB","34,473MB","72,503MB","8","37.0","601197","377287","1804.8","1804.8","1804.8","1804.8","1056.0","1056.0","1056.0","1056.0"
"6f62a26b26740bd5","04/01/2022","00:05:23","disabled","29","automatic","0","connected","enabled","disabled","unavailable","false","disabled","available","portrait","71","discharging","unplugged","25.5","-0.011749","4.046","-0.047536454","5007.0","enabled","disabled","disabled","disabled","31703847197","849873224","enabled","-45","72",,"72","72","192.168.1.10","","","null","null","vibrate","5","disabled","3726.0","2652.0","1074.0","106,976MB","34,473MB","72,503MB","8","37.0","601198","377287","1804.8","1804.8","1804.8","1804.8","1056.0","1056.0","1056.0","1056.0"
"6f62a26b26740bd5","04/01/2022","00:07:21","disabled","29","automatic","0","connected","enabled","disabled","unavailable","false","disabled","available","portrait","71","discharging","unplugged","25.5","-0.006866","4.046","-0.027779836","5007.0","enabled","disabled","disabled","disabled","31703847461","849873224","enabled","-45","72",,"72","72","192.168.1.10","","","null","null","vibrate","5","disabled","3726.0","2652.0","1074.0","106,976MB","34,473MB","72,503MB","8","37.0","601316","377403","1804.8","1804.8","1804.8","1804.8","1401.6","1401.6","1401.6","1401.6"
